time,open,high,low,close,tick_volume,spread
2026-01-12 14:00:00,2380.0,2386.95,2376.89,2380.0,1474,0.267058
2026-01-12 18:00:00,2380.0,2388.7,2376.25,2385.31,2076,0.268537
2026-01-12 22:00:00,2385.31,2403.37,2380.33,2396.88,2144,0.273351
2026-01-13 02:00:00,2396.88,2400.27,2385.47,2390.16,1139,0.256219
2026-01-13 06:00:00,2390.16,2409.54,2387.77,2404.25,903,0.277496
2026-01-13 10:00:00,2404.25,2419.19,2397.64,2414.44,570,0.296024
2026-01-13 14:00:00,2414.44,2432.38,2410.0,2427.11,1614,0.288212
2026-01-13 18:00:00,2427.11,2437.01,2419.95,2430.24,1331,0.297234
2026-01-13 22:00:00,2430.24,2435.38,2423.41,2428.22,1488,0.274504
2026-01-14 02:00:00,2428.22,2435.77,2409.77,2412.9,1594,0.254359
2026-01-14 06:00:00,2412.9,2421.34,2408.9,2417.33,1227,0.282294
2026-01-14 10:00:00,2417.33,2422.9,2413.65,2417.35,1364,0.258994
2026-01-14 14:00:00,2417.35,2424.6,2406.56,2412.97,1392,0.27368
2026-01-14 18:00:00,2412.97,2414.65,2399.76,2407.35,1040,0.250862
2026-01-14 22:00:00,2407.35,2409.09,2400.88,2406.87,1393,0.271854
2026-01-15 02:00:00,2406.87,2418.35,2400.29,2413.66,686,0.285737
2026-01-15 06:00:00,2413.66,2424.07,2402.95,2419.87,1226,0.294565
2026-01-15 10:00:00,2419.87,2432.16,2417.0,2428.43,1617,0.291022
2026-01-15 14:00:00,2428.43,2439.56,2412.83,2418.33,1481,0.297459
2026-01-15 18:00:00,2418.33,2426.11,2405.84,2407.64,995,0.287752
2026-01-15 22:00:00,2407.64,2426.79,2404.68,2420.05,1632,0.297875
2026-01-16 02:00:00,2420.05,2426.23,2413.97,2422.33,1438,0.267355
2026-01-16 06:00:00,2422.33,2435.17,2421.57,2434.43,1627,0.264228
2026-01-16 10:00:00,2434.43,2443.72,2415.73,2420.13,1799,0.289587
2026-01-16 14:00:00,2420.13,2434.58,2416.84,2431.45,1175,0.277027
2026-01-16 18:00:00,2431.45,2437.5,2411.77,2414.73,1860,0.250572
2026-01-16 22:00:00,2414.73,2414.92,2392.3,2397.89,820,0.255952
2026-01-17 02:00:00,2397.89,2416.42,2394.1,2415.7,1190,0.294101
2026-01-17 06:00:00,2415.7,2440.38,2404.63,2433.78,1011,0.25997
2026-01-17 10:00:00,2433.78,2438.84,2425.37,2432.3,1335,0.256271
2026-01-17 14:00:00,2432.3,2439.58,2424.35,2428.27,1574,0.297021
2026-01-17 18:00:00,2428.27,2437.35,2422.05,2434.83,439,0.255534
2026-01-17 22:00:00,2434.83,2470.05,2424.43,2465.17,1692,0.28543
2026-01-18 02:00:00,2465.17,2471.96,2460.54,2467.02,1782,0.289857
2026-01-18 06:00:00,2467.02,2474.37,2455.66,2462.27,1164,0.276264
2026-01-18 10:00:00,2462.27,2471.26,2455.14,2462.26,1165,0.250412
2026-01-18 14:00:00,2462.26,2465.72,2459.02,2462.77,1184,0.282798
2026-01-18 18:00:00,2462.77,2465.29,2454.74,2460.43,2212,0.26489
2026-01-18 22:00:00,2460.43,2490.63,2456.27,2489.28,2160,0.272209
2026-01-19 02:00:00,2489.28,2509.86,2481.17,2501.41,1681,0.260133
2026-01-19 06:00:00,2501.41,2508.64,2490.04,2498.37,1338,0.253407
2026-01-19 10:00:00,2498.37,2516.71,2494.56,2514.06,1195,0.265869
2026-01-19 14:00:00,2514.06,2536.76,2506.54,2535.26,1945,0.295832
2026-01-19 18:00:00,2535.26,2539.36,2522.57,2529.03,2007,0.299886
2026-01-19 22:00:00,2529.03,2538.91,2521.91,2533.87,1808,0.270544
2026-01-20 02:00:00,2533.87,2545.32,2524.56,2541.26,901,0.261427
2026-01-20 06:00:00,2541.26,2552.69,2535.9,2552.0,1808,0.272995
2026-01-20 10:00:00,2552.0,2553.57,2551.68,2551.88,1251,0.269698
2026-01-20 14:00:00,2551.88,2560.72,2544.59,2555.59,1783,0.256925
2026-01-20 18:00:00,2555.59,2573.78,2553.46,2564.17,1220,0.290297
2026-01-20 22:00:00,2564.17,2565.88,2550.51,2557.95,2067,0.287466
2026-01-21 02:00:00,2557.95,2580.84,2548.95,2574.39,1771,0.273929
2026-01-21 06:00:00,2574.39,2594.16,2565.98,2593.12,1855,0.272586
2026-01-21 10:00:00,2593.12,2601.8,2586.19,2591.88,1288,0.286335
2026-01-21 14:00:00,2591.88,2597.61,2562.26,2570.71,2011,0.258121
2026-01-21 18:00:00,2570.71,2574.51,2565.72,2568.78,1724,0.258404
2026-01-21 22:00:00,2568.78,2575.37,2559.63,2562.39,1271,0.278007
2026-01-22 02:00:00,2562.39,2584.53,2557.86,2579.06,1573,0.294206
2026-01-22 06:00:00,2579.06,2595.03,2571.71,2587.2,1378,0.264258
2026-01-22 10:00:00,2587.2,2601.87,2572.82,2579.52,925,0.283292
2026-01-22 14:00:00,2579.52,2587.21,2555.31,2560.51,750,0.260308
2026-01-22 18:00:00,2560.51,2560.53,2551.17,2557.81,1626,0.299633
2026-01-22 22:00:00,2557.81,2561.65,2545.04,2551.24,1762,0.292234
2026-01-23 02:00:00,2551.24,2556.95,2529.43,2533.34,1413,0.25555
2026-01-23 06:00:00,2533.34,2540.63,2524.89,2532.18,1817,0.258366
2026-01-23 10:00:00,2532.18,2539.48,2524.31,2538.59,1529,0.257423
2026-01-23 14:00:00,2538.59,2552.77,2530.08,2547.25,1559,0.259261
2026-01-23 18:00:00,2547.25,2561.04,2541.84,2556.72,783,0.287167
2026-01-23 22:00:00,2556.72,2584.89,2549.88,2576.87,1313,0.297434
2026-01-24 02:00:00,2576.87,2588.08,2575.38,2583.55,1237,0.280727
2026-01-24 06:00:00,2583.55,2596.16,2576.93,2587.73,2093,0.252405
2026-01-24 10:00:00,2587.73,2600.16,2585.13,2597.67,1237,0.260414
2026-01-24 14:00:00,2597.67,2601.66,2583.34,2588.92,1448,0.297083
2026-01-24 18:00:00,2588.92,2620.96,2581.61,2614.49,992,0.284385
2026-01-24 22:00:00,2614.49,2630.07,2608.24,2629.22,1782,0.280938
2026-01-25 02:00:00,2629.22,2634.37,2609.65,2611.88,1863,0.281719
2026-01-25 06:00:00,2611.88,2622.92,2600.97,2609.29,1214,0.262892
2026-01-25 10:00:00,2609.29,2628.56,2600.73,2626.54,1737,0.25413
2026-01-25 14:00:00,2626.54,2631.2,2610.3,2619.42,1709,0.293542
2026-01-25 18:00:00,2619.42,2638.18,2618.2,2632.15,1763,0.299321
2026-01-25 22:00:00,2632.15,2640.44,2627.03,2634.69,1024,0.276346
2026-01-26 02:00:00,2634.69,2643.43,2613.6,2618.36,1554,0.276313
2026-01-26 06:00:00,2618.36,2637.72,2613.58,2630.1,1543,0.2809
2026-01-26 10:00:00,2630.1,2638.05,2621.41,2631.89,1902,0.288003
2026-01-26 14:00:00,2631.89,2636.93,2621.49,2622.28,1368,0.28682
2026-01-26 18:00:00,2622.28,2638.78,2618.16,2631.75,1418,0.284381
2026-01-26 22:00:00,2631.75,2646.3,2626.99,2640.5,1238,0.261794
2026-01-27 02:00:00,2640.5,2654.15,2631.88,2651.02,2000,0.276731
2026-01-27 06:00:00,2651.02,2657.92,2648.37,2652.46,1813,0.284438
2026-01-27 10:00:00,2652.46,2660.03,2646.32,2654.01,1985,0.282946
2026-01-27 14:00:00,2654.01,2673.83,2645.14,2665.82,1488,0.256837
2026-01-27 18:00:00,2665.82,2690.66,2663.06,2680.27,1548,0.278942
2026-01-27 22:00:00,2680.27,2688.96,2660.66,2665.32,2041,0.282406
2026-01-28 02:00:00,2665.32,2674.11,2665.2,2669.88,2232,0.296173
2026-01-28 06:00:00,2669.88,2694.95,2668.96,2688.13,2434,0.285351
2026-01-28 10:00:00,2688.13,2697.74,2684.9,2692.5,2061,0.251887
2026-01-28 14:00:00,2692.5,2733.77,2688.55,2728.0,1953,0.27968
2026-01-28 18:00:00,2728.0,2733.32,2714.09,2719.21,1259,0.252665
2026-01-28 22:00:00,2719.21,2733.54,2712.94,2730.7,1095,0.296118
2026-01-29 02:00:00,2730.7,2737.83,2719.22,2727.84,1441,0.269193
2026-01-29 06:00:00,2727.84,2746.07,2724.56,2737.04,2024,0.287773
2026-01-29 10:00:00,2737.04,2746.23,2711.57,2714.06,1219,0.271505
2026-01-29 14:00:00,2714.06,2740.87,2707.59,2737.53,1161,0.260229
2026-01-29 18:00:00,2737.53,2763.02,2733.83,2756.52,1097,0.251312
2026-01-29 22:00:00,2756.52,2764.48,2754.72,2761.26,2041,0.27742
2026-01-30 02:00:00,2761.26,2769.51,2749.29,2759.2,1678,0.253519
2026-01-30 06:00:00,2759.2,2762.14,2753.24,2758.53,1253,0.281594
2026-01-30 10:00:00,2758.53,2764.35,2746.52,2755.73,2134,0.25098
2026-01-30 14:00:00,2755.73,2759.8,2742.29,2746.29,1799,0.266664
2026-01-30 18:00:00,2746.29,2761.31,2741.62,2751.81,1432,0.288005
2026-01-30 22:00:00,2751.81,2777.2,2751.39,2771.9,2386,0.278431
2026-01-31 02:00:00,2771.9,2786.42,2769.78,2778.89,1414,0.272148
2026-01-31 06:00:00,2778.89,2784.38,2759.44,2765.31,1204,0.266322
2026-01-31 10:00:00,2765.31,2774.56,2761.64,2771.09,2164,0.28697
2026-01-31 14:00:00,2771.09,2776.05,2751.76,2755.21,2036,0.283467
2026-01-31 18:00:00,2755.21,2758.08,2748.79,2754.06,1227,0.299005
2026-01-31 22:00:00,2754.06,2760.65,2746.34,2749.17,2240,0.27779
2026-02-01 02:00:00,2749.17,2757.62,2746.43,2750.3,1885,0.260035
2026-02-01 06:00:00,2750.3,2762.49,2745.9,2757.5,1086,0.29659
2026-02-01 10:00:00,2757.5,2774.47,2754.49,2767.2,1176,0.251899
2026-02-01 14:00:00,2767.2,2784.17,2763.17,2777.37,1812,0.254466
2026-02-01 18:00:00,2777.37,2789.42,2770.89,2782.83,1059,0.29835
2026-02-01 22:00:00,2782.83,2793.75,2777.83,2791.26,1967,0.277012
2026-02-02 02:00:00,2791.26,2818.51,2786.65,2812.73,1529,0.271155
2026-02-02 06:00:00,2812.73,2813.19,2807.71,2812.43,2045,0.269702
2026-02-02 10:00:00,2812.43,2818.87,2805.7,2813.06,1432,0.256482
2026-02-02 14:00:00,2813.06,2817.02,2804.51,2809.6,1087,0.255747
2026-02-02 18:00:00,2809.6,2811.91,2804.36,2805.65,934,0.261665
2026-02-02 22:00:00,2805.65,2823.45,2797.46,2817.86,1338,0.283901
2026-02-03 02:00:00,2817.86,2821.95,2814.28,2815.32,1791,0.277416
2026-02-03 06:00:00,2815.32,2818.11,2776.79,2782.76,1758,0.264946
2026-02-03 10:00:00,2782.76,2804.57,2775.38,2796.33,632,0.254074
2026-02-03 14:00:00,2796.33,2803.88,2774.55,2783.38,1709,0.257374
2026-02-03 18:00:00,2783.38,2810.73,2774.39,2804.82,1825,0.262638
2026-02-03 22:00:00,2804.82,2811.83,2794.18,2797.82,1483,0.286749
2026-02-04 02:00:00,2797.82,2804.27,2780.57,2787.04,1642,0.28439
2026-02-04 06:00:00,2787.04,2798.87,2783.11,2797.31,1361,0.265124
2026-02-04 10:00:00,2797.31,2819.25,2789.1,2812.84,1884,0.271446
2026-02-04 14:00:00,2812.84,2820.96,2789.54,2791.95,1535,0.270702
2026-02-04 18:00:00,2791.95,2805.54,2790.56,2805.53,1183,0.282768
2026-02-04 22:00:00,2805.53,2808.58,2792.81,2800.46,1980,0.29133
2026-02-05 02:00:00,2800.46,2817.29,2791.84,2807.54,1262,0.250924
2026-02-05 06:00:00,2807.54,2813.69,2793.16,2801.6,1366,0.270182
2026-02-05 10:00:00,2801.6,2814.5,2796.88,2810.34,1508,0.285282
2026-02-05 14:00:00,2810.34,2812.55,2792.9,2799.03,1752,0.294268
2026-02-05 18:00:00,2799.03,2809.19,2792.59,2798.77,1761,0.281366
2026-02-05 22:00:00,2798.77,2807.49,2776.13,2779.34,315,0.289165
2026-02-06 02:00:00,2779.34,2801.78,2776.19,2798.46,1213,0.253342
2026-02-06 06:00:00,2798.46,2810.6,2793.97,2803.3,1512,0.289754
2026-02-06 10:00:00,2803.3,2831.37,2797.22,2825.26,1435,0.278878
2026-02-06 14:00:00,2825.26,2831.98,2813.91,2818.67,1437,0.279306
2026-02-06 18:00:00,2818.67,2829.97,2818.4,2825.22,1386,0.288086
2026-02-06 22:00:00,2825.22,2828.33,2802.18,2807.21,1766,0.264188
2026-02-07 02:00:00,2807.21,2816.4,2802.8,2811.63,1487,0.273119
2026-02-07 06:00:00,2811.63,2839.72,2806.01,2831.59,1431,0.264685
2026-02-07 10:00:00,2831.59,2855.39,2826.64,2852.4,1738,0.257021
2026-02-07 14:00:00,2852.4,2857.76,2836.44,2839.91,1979,0.294601
2026-02-07 18:00:00,2839.91,2844.91,2814.64,2821.27,1748,0.281339
2026-02-07 22:00:00,2821.27,2856.85,2813.29,2852.38,1050,0.296062
2026-02-08 02:00:00,2852.38,2861.81,2848.76,2857.6,1971,0.287267
2026-02-08 06:00:00,2857.6,2865.92,2853.41,2860.59,1419,0.26315
2026-02-08 10:00:00,2860.59,2888.33,2857.51,2881.76,1429,0.273583
2026-02-08 14:00:00,2881.76,2889.13,2854.6,2858.1,1637,0.285749
2026-02-08 18:00:00,2858.1,2873.57,2849.39,2865.69,1169,0.279495
2026-02-08 22:00:00,2865.69,2870.2,2857.48,2862.86,2010,0.251414
2026-02-09 02:00:00,2862.86,2890.75,2854.31,2883.14,1957,0.289542
2026-02-09 06:00:00,2883.14,2888.28,2855.33,2861.9,1168,0.298833
2026-02-09 10:00:00,2861.9,2884.12,2857.58,2875.65,1303,0.261372
2026-02-09 14:00:00,2875.65,2886.12,2871.64,2882.96,1155,0.273126
2026-02-09 18:00:00,2882.96,2889.58,2874.47,2879.27,1269,0.270553
2026-02-09 22:00:00,2879.27,2883.22,2870.64,2876.04,1565,0.257348
2026-02-10 02:00:00,2876.04,2909.36,2868.97,2901.18,1685,0.292272
2026-02-10 06:00:00,2901.18,2931.41,2899.84,2924.84,1880,0.264129
2026-02-10 10:00:00,2924.84,2946.24,2920.86,2941.04,1001,0.253206
2026-02-10 14:00:00,2941.04,2955.95,2932.18,2933.13,1848,0.257891
2026-02-10 18:00:00,2933.13,2939.65,2923.67,2926.33,929,0.296914
2026-02-10 22:00:00,2926.33,2928.13,2918.11,2926.78,1561,0.254513
2026-02-11 02:00:00,2926.78,2948.42,2920.09,2944.91,2079,0.277212
2026-02-11 06:00:00,2944.91,2949.66,2941.83,2944.83,1938,0.291742
2026-02-11 10:00:00,2944.83,2964.26,2937.02,2959.4,1979,0.282243
2026-02-11 14:00:00,2959.4,2963.53,2937.91,2944.28,1247,0.271441
2026-02-11 18:00:00,2944.28,2951.05,2929.29,2939.1,1603,0.297363
2026-02-11 22:00:00,2939.1,2948.33,2934.07,2942.72,1884,0.258033
2026-02-12 02:00:00,2942.72,2958.04,2937.58,2951.94,1309,0.253222
2026-02-12 06:00:00,2951.94,2969.63,2944.38,2961.89,1407,0.27554
2026-02-12 10:00:00,2961.89,2970.19,2955.73,2966.74,1257,0.251803
2026-02-12 14:00:00,2966.74,2976.08,2960.76,2971.72,1297,0.289518
2026-02-12 18:00:00,2971.72,2979.7,2968.86,2977.43,1503,0.296689
2026-02-12 22:00:00,2977.43,2993.83,2972.99,2989.13,2292,0.259052
2026-02-13 02:00:00,2989.13,2993.46,2987.57,2991.6,1379,0.269025
2026-02-13 06:00:00,2991.6,3004.26,2986.46,2999.78,1324,0.254877
2026-02-13 10:00:00,2999.78,3019.27,2996.29,3015.07,1591,0.255924
2026-02-13 14:00:00,3015.07,3017.75,3007.96,3011.25,1009,0.256838
2026-02-13 18:00:00,3011.25,3028.07,3005.74,3023.21,1761,0.256259
2026-02-13 22:00:00,3023.21,3038.05,3018.75,3035.9,1256,0.297038
2026-02-14 02:00:00,3035.9,3047.49,3015.93,3019.12,1685,0.251514
2026-02-14 06:00:00,3019.12,3024.22,2996.01,3000.1,2059,0.258373
2026-02-14 10:00:00,3000.1,3011.3,2997.93,3006.72,1517,0.268843
2026-02-14 14:00:00,3006.72,3012.43,2974.26,2985.72,1471,0.284443
2026-02-14 18:00:00,2985.72,2990.76,2971.4,2972.92,835,0.278006
2026-02-14 22:00:00,2972.92,2990.14,2967.75,2983.11,1241,0.275001
2026-02-15 02:00:00,2983.11,2998.68,2978.65,2989.64,2065,0.275183
2026-02-15 06:00:00,2989.64,3024.74,2985.09,3021.16,1793,0.250404
2026-02-15 10:00:00,3021.16,3022.09,3004.61,3010.19,2051,0.297621
2026-02-15 14:00:00,3010.19,3013.66,2999.27,3007.18,2233,0.299928
2026-02-15 18:00:00,3007.18,3020.21,3002.15,3017.28,1411,0.269221
2026-02-15 22:00:00,3017.28,3022.13,3006.36,3013.72,1942,0.269835
2026-02-16 02:00:00,3013.72,3018.06,3008.22,3013.39,1345,0.253538
2026-02-16 06:00:00,3013.39,3027.73,3006.28,3021.11,1992,0.296797
2026-02-16 10:00:00,3021.11,3028.81,3017.55,3020.12,1034,0.294588
2026-02-16 14:00:00,3020.12,3028.97,3017.38,3024.86,389,0.293906
2026-02-16 18:00:00,3024.86,3030.79,3004.92,3009.89,1363,0.258785
2026-02-16 22:00:00,3009.89,3017.67,3006.53,3012.7,1955,0.297409
