time,open,high,low,close,tick_volume,spread
2026-07-26 18:05:00,0.665,0.66525,0.66472,0.665,1289,0.000168
2026-07-26 18:10:00,0.665,0.66561,0.66486,0.66547,1261,0.000164
2026-07-26 18:15:00,0.66547,0.66662,0.66489,0.66618,1198,0.000136
2026-07-26 18:20:00,0.66618,0.66684,0.66569,0.6668,1260,0.000153
2026-07-26 18:25:00,0.6668,0.66762,0.66642,0.66725,956,0.000161
2026-07-26 18:30:00,0.66725,0.66761,0.66696,0.66749,944,0.000137
2026-07-26 18:35:00,0.66749,0.66816,0.66704,0.66794,1361,0.000165
2026-07-26 18:40:00,0.66794,0.66806,0.66626,0.6664,1298,0.000134
2026-07-26 18:45:00,0.6664,0.66689,0.66616,0.66665,1332,0.000163
2026-07-26 18:50:00,0.66665,0.66708,0.66627,0.66694,1370,0.00016
2026-07-26 18:55:00,0.66694,0.66697,0.66619,0.66641,1778,0.000131
2026-07-26 19:00:00,0.66641,0.66667,0.66594,0.66621,1447,0.000135
2026-07-26 19:05:00,0.66621,0.66727,0.66592,0.6669,1106,0.00014
2026-07-26 19:10:00,0.6669,0.66732,0.6662,0.66642,1401,0.000169
2026-07-26 19:15:00,0.66642,0.66657,0.66613,0.66634,800,0.000138
2026-07-26 19:20:00,0.66634,0.66763,0.6662,0.66697,1063,0.00015
2026-07-26 19:25:00,0.66697,0.66767,0.66676,0.66748,1224,0.000145
2026-07-26 19:30:00,0.66748,0.66839,0.66746,0.66826,990,0.000168
2026-07-26 19:35:00,0.66826,0.66857,0.66764,0.66778,1265,0.000141
2026-07-26 19:40:00,0.66778,0.66787,0.66759,0.66764,1371,0.000144
2026-07-26 19:45:00,0.66764,0.66774,0.66756,0.66771,1275,0.000138
2026-07-26 19:50:00,0.66771,0.6681,0.66715,0.66735,943,0.000136
2026-07-26 19:55:00,0.66735,0.66781,0.66609,0.66618,972,0.000158
2026-07-26 20:00:00,0.66618,0.66641,0.66618,0.66637,1012,0.000151
2026-07-26 20:05:00,0.66637,0.66769,0.66636,0.66727,1519,0.000145
2026-07-26 20:10:00,0.66727,0.6674,0.66673,0.66738,1206,0.000134
2026-07-26 20:15:00,0.66738,0.66788,0.66727,0.66762,1539,0.000159
2026-07-26 20:20:00,0.66762,0.66855,0.66728,0.66852,1342,0.000152
2026-07-26 20:25:00,0.66852,0.66881,0.66781,0.66792,1111,0.000154
2026-07-26 20:30:00,0.66792,0.66837,0.66777,0.6682,1552,0.000145
2026-07-26 20:35:00,0.6682,0.66864,0.66786,0.66838,1191,0.000137
2026-07-26 20:40:00,0.66838,0.67,0.66801,0.66959,668,0.000169
2026-07-26 20:45:00,0.66959,0.66973,0.66924,0.66937,889,0.000159
2026-07-26 20:50:00,0.66937,0.67119,0.6691,0.67113,1219,0.000153
2026-07-26 20:55:00,0.67113,0.6721,0.67064,0.67179,1400,0.000136
2026-07-26 21:00:00,0.67179,0.67229,0.67124,0.67152,1328,0.000161
2026-07-26 21:05:00,0.67152,0.67204,0.67105,0.67188,1057,0.000157
2026-07-26 21:10:00,0.67188,0.67195,0.6711,0.67144,1251,0.000149
2026-07-26 21:15:00,0.67144,0.67196,0.67131,0.6716,1135,0.000133
2026-07-26 21:20:00,0.6716,0.67345,0.67148,0.67305,1523,0.000137
2026-07-26 21:25:00,0.67305,0.67341,0.67285,0.6734,1390,0.000132
2026-07-26 21:30:00,0.6734,0.67416,0.67328,0.67392,831,0.000167
2026-07-26 21:35:00,0.67392,0.67448,0.67381,0.6741,1142,0.000161
2026-07-26 21:40:00,0.6741,0.67448,0.67308,0.67343,1582,0.000167
2026-07-26 21:45:00,0.67343,0.67355,0.6727,0.67283,1016,0.000151
2026-07-26 21:50:00,0.67283,0.6738,0.67268,0.67353,1841,0.000158
2026-07-26 21:55:00,0.67353,0.67441,0.67334,0.67411,1724,0.000164
2026-07-26 22:00:00,0.67411,0.67515,0.67396,0.67501,916,0.000146
2026-07-26 22:05:00,0.67501,0.67551,0.67466,0.67514,1281,0.000156
2026-07-26 22:10:00,0.67514,0.67545,0.67442,0.67488,844,0.000157
2026-07-26 22:15:00,0.67488,0.67505,0.67442,0.67477,1353,0.000163
2026-07-26 22:20:00,0.67477,0.67511,0.67393,0.67417,1234,0.000158
2026-07-26 22:25:00,0.67417,0.67547,0.67389,0.67519,1293,0.000142
2026-07-26 22:30:00,0.67519,0.67555,0.67498,0.67523,1234,0.00015
2026-07-26 22:35:00,0.67523,0.67544,0.67498,0.67522,958,0.000165
2026-07-26 22:40:00,0.67522,0.67615,0.67498,0.67606,1359,0.000139
2026-07-26 22:45:00,0.67606,0.67675,0.67572,0.67647,1263,0.000153
2026-07-26 22:50:00,0.67647,0.67712,0.67618,0.67656,1348,0.000142
2026-07-26 22:55:00,0.67656,0.6775,0.67641,0.67688,1537,0.000146
2026-07-26 23:00:00,0.67688,0.6772,0.6762,0.67683,1077,0.000138
2026-07-26 23:05:00,0.67683,0.6776,0.67662,0.67741,1938,0.000166
2026-07-26 23:10:00,0.67741,0.67757,0.67695,0.67706,1549,0.000152
2026-07-26 23:15:00,0.67706,0.67758,0.67691,0.67701,1056,0.00016
2026-07-26 23:20:00,0.67701,0.6775,0.67683,0.67728,1161,0.000154
2026-07-26 23:25:00,0.67728,0.67829,0.67715,0.67794,1573,0.000135
2026-07-26 23:30:00,0.67794,0.67826,0.67747,0.6776,1108,0.000164
2026-07-26 23:35:00,0.6776,0.6781,0.67734,0.67805,1042,0.000163
2026-07-26 23:40:00,0.67805,0.6791,0.67786,0.67892,1409,0.000163
2026-07-26 23:45:00,0.67892,0.67934,0.67842,0.67894,1253,0.000161
2026-07-26 23:50:00,0.67894,0.67957,0.67854,0.67929,982,0.000144
2026-07-26 23:55:00,0.67929,0.68004,0.67897,0.67969,979,0.00016
2026-07-27 00:00:00,0.67969,0.6805,0.6793,0.68033,1533,0.000154
2026-07-27 00:05:00,0.68033,0.68066,0.67998,0.68045,870,0.00016
2026-07-27 00:10:00,0.68045,0.68071,0.67985,0.68003,1041,0.000141
