time,open,high,low,close,tick_volume,spread
2026-01-12 14:00:00,0.665,0.66702,0.66265,0.665,1360,0.000152
2026-01-12 18:00:00,0.665,0.66818,0.66325,0.66728,1611,0.000138
2026-01-12 22:00:00,0.66728,0.66813,0.6648,0.66714,1218,0.000146
2026-01-13 02:00:00,0.66714,0.66799,0.65762,0.65866,880,0.000133
2026-01-13 06:00:00,0.65866,0.66384,0.65819,0.66232,935,0.000152
2026-01-13 10:00:00,0.66232,0.66343,0.65433,0.65721,1286,0.000145
2026-01-13 14:00:00,0.65721,0.65969,0.65656,0.65855,1102,0.000144
2026-01-13 18:00:00,0.65855,0.66842,0.6565,0.66679,1654,0.00014
2026-01-13 22:00:00,0.66679,0.66756,0.66462,0.66598,2252,0.000146
2026-01-14 02:00:00,0.66598,0.67258,0.66404,0.67116,1474,0.000148
2026-01-14 06:00:00,0.67116,0.67251,0.66916,0.6694,1517,0.000154
2026-01-14 10:00:00,0.6694,0.67096,0.66695,0.66825,684,0.000147
2026-01-14 14:00:00,0.66825,0.66956,0.66531,0.6673,1026,0.00014
2026-01-14 18:00:00,0.6673,0.67052,0.66716,0.66871,445,0.000131
2026-01-14 22:00:00,0.66871,0.67289,0.66643,0.67166,1085,0.000139
2026-01-15 02:00:00,0.67166,0.67686,0.66977,0.67537,1230,0.000133
2026-01-15 06:00:00,0.67537,0.67943,0.67366,0.67775,1329,0.000138
2026-01-15 10:00:00,0.67775,0.67916,0.67718,0.67873,1404,0.000146
2026-01-15 14:00:00,0.67873,0.6794,0.67427,0.67527,1350,0.000147
2026-01-15 18:00:00,0.67527,0.67785,0.66751,0.6691,1641,0.000132
2026-01-15 22:00:00,0.6691,0.67013,0.66818,0.6701,1455,0.00015
2026-01-16 02:00:00,0.6701,0.67247,0.66884,0.67097,1183,0.000131
2026-01-16 06:00:00,0.67097,0.67211,0.66779,0.67002,1768,0.000152
2026-01-16 10:00:00,0.67002,0.67144,0.66714,0.67054,755,0.000134
2026-01-16 14:00:00,0.67054,0.67758,0.67042,0.67548,621,0.000141
2026-01-16 18:00:00,0.67548,0.67705,0.67225,0.67481,1797,0.000153
2026-01-16 22:00:00,0.67481,0.68082,0.67442,0.67898,1497,0.000132
2026-01-17 02:00:00,0.67898,0.68676,0.67662,0.68632,1175,0.000138
2026-01-17 06:00:00,0.68632,0.6896,0.68395,0.68616,1584,0.000134
2026-01-17 10:00:00,0.68616,0.6932,0.68335,0.69239,1144,0.000134
2026-01-17 14:00:00,0.69239,0.69466,0.68719,0.68954,1986,0.000134
2026-01-17 18:00:00,0.68954,0.69635,0.68928,0.69435,1413,0.000148
2026-01-17 22:00:00,0.69435,0.69975,0.69318,0.6982,1926,0.000133
2026-01-18 02:00:00,0.6982,0.69908,0.69553,0.69671,1489,0.000146
2026-01-18 06:00:00,0.69671,0.70067,0.696,0.69741,883,0.00014
2026-01-18 10:00:00,0.69741,0.69873,0.69485,0.69578,1544,0.000142
2026-01-18 14:00:00,0.69578,0.69686,0.69335,0.69344,1151,0.000149
2026-01-18 18:00:00,0.69344,0.69579,0.69218,0.69546,1920,0.000148
2026-01-18 22:00:00,0.69546,0.70093,0.69342,0.69913,1179,0.000156
2026-01-19 02:00:00,0.69913,0.70121,0.6984,0.69923,1090,0.000154
2026-01-19 06:00:00,0.69923,0.70237,0.69827,0.70118,1388,0.000131
2026-01-19 10:00:00,0.70118,0.70213,0.69921,0.701,1932,0.000145
2026-01-19 14:00:00,0.701,0.70854,0.69854,0.70779,971,0.00013
2026-01-19 18:00:00,0.70779,0.70883,0.70619,0.7084,1918,0.000142
2026-01-19 22:00:00,0.7084,0.70953,0.70451,0.70603,1352,0.000155
