time,open,high,low,close,tick_volume,spread
2026-07-18 22:15:00,2380.0,2380.97,2378.29,2380.0,1466,0.285418
2026-07-18 22:30:00,2380.0,2381.07,2378.1,2380.02,1904,0.29033
2026-07-18 22:45:00,2380.02,2381.88,2377.24,2380.35,2337,0.27135
2026-07-18 23:00:00,2380.35,2381.01,2379.22,2380.29,2396,0.292585
2026-07-18 23:15:00,2380.29,2381.5,2375.8,2376.53,1585,0.266757
2026-07-18 23:30:00,2376.53,2376.87,2374.18,2375.48,1832,0.288304
2026-07-18 23:45:00,2375.48,2383.82,2374.26,2381.17,1267,0.264438
2026-07-19 00:00:00,2381.17,2387.75,2379.48,2386.11,1672,0.289864
2026-07-19 00:15:00,2386.11,2391.67,2385.41,2389.83,1010,0.281807
2026-07-19 00:30:00,2389.83,2390.26,2388.0,2389.73,929,0.255964
2026-07-19 00:45:00,2389.73,2391.42,2385.27,2386.29,2373,0.268096
2026-07-19 01:00:00,2386.29,2392.86,2383.49,2391.14,1646,0.251706
2026-07-19 01:15:00,2391.14,2394.43,2389.25,2392.99,1548,0.274997
2026-07-19 01:30:00,2392.99,2394.91,2389.54,2390.94,969,0.265783
2026-07-19 01:45:00,2390.94,2396.29,2389.39,2394.87,2093,0.279257
2026-07-19 02:00:00,2394.87,2396.25,2391.81,2393.44,1756,0.280483
2026-07-19 02:15:00,2393.44,2395.33,2392.18,2395.27,1220,0.262427
2026-07-19 02:30:00,2395.27,2396.23,2391.34,2392.7,1545,0.271331
2026-07-19 02:45:00,2392.7,2396.05,2391.88,2395.66,1922,0.26419
2026-07-19 03:00:00,2395.66,2397.75,2387.92,2390.55,1782,0.275802
2026-07-19 03:15:00,2390.55,2395.95,2389.09,2394.95,1821,0.260078
2026-07-19 03:30:00,2394.95,2396.61,2387.24,2389.93,2040,0.293088
2026-07-19 03:45:00,2389.93,2390.6,2384.38,2385.96,1558,0.264328
2026-07-19 04:00:00,2385.96,2395.71,2385.18,2394.07,1439,0.269801
2026-07-19 04:15:00,2394.07,2399.43,2392.89,2397.85,1167,0.288665
2026-07-19 04:30:00,2397.85,2400.08,2393.92,2395.71,1761,0.277565
2026-07-19 04:45:00,2395.71,2397.67,2395.53,2395.89,1629,0.27662
2026-07-19 05:00:00,2395.89,2397.21,2394.52,2396.05,1087,0.279405
2026-07-19 05:15:00,2396.05,2403.49,2395.65,2400.18,1723,0.277778
2026-07-19 05:30:00,2400.18,2400.87,2395.31,2396.63,1773,0.286639
2026-07-19 05:45:00,2396.63,2399.08,2394.04,2395.4,1423,0.278957
2026-07-19 06:00:00,2395.4,2402.48,2393.55,2401.17,617,0.272561
2026-07-19 06:15:00,2401.17,2407.43,2401.14,2406.67,1180,0.293175
2026-07-19 06:30:00,2406.67,2412.86,2405.65,2411.67,1673,0.256861
2026-07-19 06:45:00,2411.67,2414.15,2410.28,2413.44,1710,0.262391
2026-07-19 07:00:00,2413.44,2415.01,2411.69,2412.45,1484,0.260644
2026-07-19 07:15:00,2412.45,2412.81,2406.22,2408.93,866,0.26399
2026-07-19 07:30:00,2408.93,2411.96,2407.16,2410.66,1685,0.258351
2026-07-19 07:45:00,2410.66,2412.04,2405.5,2406.76,1734,0.257772
2026-07-19 08:00:00,2406.76,2407.78,2402.64,2404.62,1574,0.276677
2026-07-19 08:15:00,2404.62,2413.25,2404.56,2412.28,1312,0.262275
2026-07-19 08:30:00,2412.28,2414.92,2411.08,2413.46,1552,0.295639
2026-07-19 08:45:00,2413.46,2417.39,2411.65,2415.51,1966,0.299661
2026-07-19 09:00:00,2415.51,2426.48,2414.28,2425.3,1107,0.261612
2026-07-19 09:15:00,2425.3,2428.51,2425.16,2427.64,1778,0.279743
2026-07-19 09:30:00,2427.64,2432.36,2426.44,2430.37,1804,0.285166
2026-07-19 09:45:00,2430.37,2433.07,2429.11,2432.47,1385,0.281716
2026-07-19 10:00:00,2432.47,2434.8,2430.38,2434.55,1428,0.274631
2026-07-19 10:15:00,2434.55,2436.86,2431.3,2432.72,1543,0.258677
2026-07-19 10:30:00,2432.72,2433.18,2432.23,2432.34,754,0.280308
2026-07-19 10:45:00,2432.34,2435.35,2430.97,2433.25,2458,0.282668
2026-07-19 11:00:00,2433.25,2434.03,2428.42,2430.45,1408,0.275607
2026-07-19 11:15:00,2430.45,2433.23,2426.65,2427.37,1257,0.258785
2026-07-19 11:30:00,2427.37,2430.85,2426.09,2428.39,1438,0.27312
2026-07-19 11:45:00,2428.39,2433.67,2427.87,2431.01,1401,0.252143
2026-07-19 12:00:00,2431.01,2436.21,2430.68,2434.76,1368,0.25763
2026-07-19 12:15:00,2434.76,2436.24,2429.75,2430.93,1710,0.296004
2026-07-19 12:30:00,2430.93,2432.92,2430.01,2431.44,1230,0.251658
2026-07-19 12:45:00,2431.44,2432.88,2427.22,2428.15,1534,0.255187
2026-07-19 13:00:00,2428.15,2430.0,2423.71,2424.37,1561,0.289325
2026-07-19 13:15:00,2424.37,2426.34,2417.8,2418.91,1447,0.298443
2026-07-19 13:30:00,2418.91,2424.81,2418.03,2423.12,1452,0.283551
2026-07-19 13:45:00,2423.12,2425.24,2422.58,2424.05,1894,0.257259
2026-07-19 14:00:00,2424.05,2424.44,2421.68,2422.91,1921,0.270508
2026-07-19 14:15:00,2422.91,2424.46,2421.44,2423.12,2102,0.254977
2026-07-19 14:30:00,2423.12,2429.59,2422.62,2429.13,2034,0.260632
2026-07-19 14:45:00,2429.13,2433.53,2428.09,2432.2,1348,0.269852
2026-07-19 15:00:00,2432.2,2435.55,2430.35,2434.69,1502,0.288442
2026-07-19 15:15:00,2434.69,2439.41,2432.87,2438.43,1913,0.279866
2026-07-19 15:30:00,2438.43,2447.34,2436.86,2446.08,1081,0.270516
2026-07-19 15:45:00,2446.08,2449.12,2444.62,2447.94,1236,0.255445
2026-07-19 16:00:00,2447.94,2454.87,2446.69,2454.04,1857,0.25683
2026-07-19 16:15:00,2454.04,2458.56,2453.53,2456.72,1488,0.260618
2026-07-19 16:30:00,2456.72,2459.55,2455.09,2457.93,1696,0.288416
2026-07-19 16:45:00,2457.93,2458.4,2455.28,2457.0,1789,0.279148
2026-07-19 17:00:00,2457.0,2463.71,2456.87,2462.98,1446,0.256479
2026-07-19 17:15:00,2462.98,2464.08,2455.96,2457.13,1252,0.285506
2026-07-19 17:30:00,2457.13,2461.99,2456.15,2460.52,1138,0.255883
2026-07-19 17:45:00,2460.52,2461.82,2458.14,2459.65,2170,0.259783
2026-07-19 18:00:00,2459.65,2463.61,2457.35,2462.82,1724,0.29519
2026-07-19 18:15:00,2462.82,2463.83,2462.34,2463.24,1760,0.296371
2026-07-19 18:30:00,2463.24,2464.22,2461.83,2463.63,720,0.260928
2026-07-19 18:45:00,2463.63,2464.05,2462.75,2462.83,1626,0.279799
2026-07-19 19:00:00,2462.83,2467.42,2462.58,2465.55,1073,0.290729
2026-07-19 19:15:00,2465.55,2467.11,2463.04,2464.72,1450,0.284121
2026-07-19 19:30:00,2464.72,2467.31,2463.59,2465.17,1341,0.292391
2026-07-19 19:45:00,2465.17,2468.4,2464.66,2467.62,1408,0.286848
2026-07-19 20:00:00,2467.62,2473.93,2465.91,2473.75,976,0.254089
2026-07-19 20:15:00,2473.75,2476.77,2472.44,2475.3,2099,0.298167
2026-07-19 20:30:00,2475.3,2476.38,2472.19,2473.5,697,0.293974
2026-07-19 20:45:00,2473.5,2477.89,2471.76,2475.62,1361,0.296962
2026-07-19 21:00:00,2475.62,2480.11,2474.69,2478.03,1640,0.263288
2026-07-19 21:15:00,2478.03,2479.32,2476.7,2478.88,2277,0.279242
2026-07-19 21:30:00,2478.88,2479.08,2469.84,2471.62,1671,0.25196
2026-07-19 21:45:00,2471.62,2472.91,2469.58,2470.96,1417,0.266576
2026-07-19 22:00:00,2470.96,2477.0,2469.4,2475.37,1272,0.298103
2026-07-19 22:15:00,2475.37,2479.18,2474.93,2478.74,709,0.296124
2026-07-19 22:30:00,2478.74,2479.19,2477.52,2478.89,1905,0.294479
2026-07-19 22:45:00,2478.89,2481.32,2478.08,2480.6,860,0.296261
2026-07-19 23:00:00,2480.6,2481.81,2479.25,2480.54,1263,0.287198
2026-07-19 23:15:00,2480.54,2481.8,2479.18,2479.55,1235,0.278398
2026-07-19 23:30:00,2479.55,2485.13,2477.59,2482.97,1763,0.269101
2026-07-19 23:45:00,2482.97,2485.23,2481.24,2484.58,2331,0.287365
2026-07-20 00:00:00,2484.58,2487.2,2483.23,2486.32,1649,0.259977
2026-07-20 00:15:00,2486.32,2488.18,2484.16,2485.6,772,0.281285
2026-07-20 00:30:00,2485.6,2486.12,2474.2,2475.35,1759,0.282044
2026-07-20 00:45:00,2475.35,2476.94,2473.6,2475.27,868,0.274225
2026-07-20 01:00:00,2475.27,2476.55,2474.41,2475.48,1184,0.275733
2026-07-20 01:15:00,2475.48,2480.6,2474.5,2479.13,2041,0.266324
2026-07-20 01:30:00,2479.13,2483.67,2477.05,2481.13,384,0.296685
2026-07-20 01:45:00,2481.13,2482.17,2478.18,2479.07,1235,0.279889
2026-07-20 02:00:00,2479.07,2480.64,2479.03,2480.31,2156,0.270163
2026-07-20 02:15:00,2480.31,2484.44,2479.32,2482.78,1707,0.28332
2026-07-20 02:30:00,2482.78,2484.52,2480.96,2483.87,1694,0.254004
2026-07-20 02:45:00,2483.87,2485.55,2476.98,2479.08,580,0.29336
2026-07-20 03:00:00,2479.08,2483.33,2477.0,2481.63,1277,0.284232
2026-07-20 03:15:00,2481.63,2482.86,2476.91,2477.35,1195,0.291757
2026-07-20 03:30:00,2477.35,2479.62,2472.47,2473.61,2158,0.281983
2026-07-20 03:45:00,2473.61,2476.7,2471.5,2475.69,2104,0.283428
2026-07-20 04:00:00,2475.69,2486.42,2474.76,2486.15,1825,0.271999
2026-07-20 04:15:00,2486.15,2492.49,2484.9,2490.44,1517,0.253598
2026-07-20 04:30:00,2490.44,2492.08,2481.85,2482.35,1856,0.276676
2026-07-20 04:45:00,2482.35,2483.21,2477.38,2479.02,1515,0.256558
2026-07-20 05:00:00,2479.02,2480.85,2475.29,2476.43,1380,0.289961
2026-07-20 05:15:00,2476.43,2477.01,2472.98,2475.17,973,0.293464
2026-07-20 05:30:00,2475.17,2475.85,2472.23,2473.57,1154,0.273309
2026-07-20 05:45:00,2473.57,2474.7,2471.7,2471.78,1215,0.270857
2026-07-20 06:00:00,2471.78,2473.08,2470.43,2471.05,1188,0.290861
2026-07-20 06:15:00,2471.05,2472.48,2469.83,2470.69,1846,0.278422
2026-07-20 06:30:00,2470.69,2473.98,2469.57,2472.76,1692,0.261356
2026-07-20 06:45:00,2472.76,2479.41,2470.06,2477.66,1153,0.295479
2026-07-20 07:00:00,2477.66,2481.63,2475.65,2479.7,2027,0.279788
2026-07-20 07:15:00,2479.7,2481.61,2478.38,2480.3,1621,0.294302
2026-07-20 07:30:00,2480.3,2485.88,2479.61,2484.55,1728,0.250302
2026-07-20 07:45:00,2484.55,2486.46,2483.37,2484.66,1432,0.257758
2026-07-20 08:00:00,2484.66,2486.29,2480.8,2483.34,1972,0.267531
2026-07-20 08:15:00,2483.34,2484.27,2479.81,2480.09,1576,0.285114
2026-07-20 08:30:00,2480.09,2482.13,2478.64,2480.37,1565,0.272538
2026-07-20 08:45:00,2480.37,2481.52,2475.75,2477.12,1105,0.292224
2026-07-20 09:00:00,2477.12,2479.07,2474.52,2475.76,1636,0.254583
2026-07-20 09:15:00,2475.76,2478.58,2474.73,2476.14,2205,0.281833
2026-07-20 09:30:00,2476.14,2476.56,2474.45,2475.05,2044,0.294105
2026-07-20 09:45:00,2475.05,2476.52,2471.59,2472.67,1271,0.257388
2026-07-20 10:00:00,2472.67,2474.87,2470.99,2472.22,1332,0.294893
2026-07-20 10:15:00,2472.22,2476.29,2471.44,2476.04,1869,0.254819
2026-07-20 10:30:00,2476.04,2476.28,2473.88,2475.82,1544,0.261274
2026-07-20 10:45:00,2475.82,2478.1,2474.95,2475.86,2096,0.275821
2026-07-20 11:00:00,2475.86,2476.48,2469.51,2471.75,1529,0.279222
2026-07-20 11:15:00,2471.75,2473.23,2468.03,2469.21,860,0.272408
2026-07-20 11:30:00,2469.21,2471.71,2467.66,2470.23,1568,0.270433
2026-07-20 11:45:00,2470.23,2471.96,2470.17,2471.24,2288,0.292662
2026-07-20 12:00:00,2471.24,2472.06,2464.51,2465.91,1684,0.279369
2026-07-20 12:15:00,2465.91,2467.43,2463.94,2464.93,1281,0.281918
