time,open,high,low,close,tick_volume,spread
2026-07-26 18:05:00,155.2,155.24,155.2,155.2,1253,0.015512
2026-07-26 18:10:00,155.2,155.27,155.12,155.15,1481,0.016447
2026-07-26 18:15:00,155.15,155.19,155.04,155.05,1368,0.016428
2026-07-26 18:20:00,155.05,155.13,155.04,155.08,1041,0.016363
2026-07-26 18:25:00,155.08,155.12,154.99,155.05,928,0.017869
2026-07-26 18:30:00,155.05,155.1,154.93,154.96,1116,0.017915
2026-07-26 18:35:00,154.96,155.09,154.95,155.06,1544,0.016185
2026-07-26 18:40:00,155.06,155.23,155.02,155.17,968,0.016297
2026-07-26 18:45:00,155.17,155.26,155.15,155.22,1470,0.014799
2026-07-26 18:50:00,155.22,155.23,155.15,155.2,1166,0.017035
2026-07-26 18:55:00,155.2,155.38,155.18,155.33,809,0.015555
2026-07-26 19:00:00,155.33,155.41,155.31,155.39,822,0.015761
2026-07-26 19:05:00,155.39,155.42,155.35,155.36,1493,0.016688
2026-07-26 19:10:00,155.36,155.41,155.32,155.4,1528,0.01791
2026-07-26 19:15:00,155.4,155.45,155.36,155.4,1529,0.015408
2026-07-26 19:20:00,155.4,155.41,155.35,155.4,1853,0.015498
2026-07-26 19:25:00,155.4,155.43,155.38,155.42,1027,0.016345
2026-07-26 19:30:00,155.42,155.5,155.38,155.46,963,0.016165
2026-07-26 19:35:00,155.46,155.56,155.41,155.49,1019,0.014562
2026-07-26 19:40:00,155.49,155.51,155.44,155.45,1247,0.016712
2026-07-26 19:45:00,155.45,155.52,155.42,155.46,1101,0.014433
2026-07-26 19:50:00,155.46,155.48,155.44,155.45,1417,0.018088
2026-07-26 19:55:00,155.45,155.47,155.3,155.33,1234,0.016088
2026-07-26 20:00:00,155.33,155.37,155.29,155.34,896,0.014485
2026-07-26 20:05:00,155.34,155.4,155.26,155.4,1039,0.016428
2026-07-26 20:10:00,155.4,155.41,155.26,155.31,1022,0.018059
2026-07-26 20:15:00,155.31,155.36,155.22,155.31,741,0.015591
2026-07-26 20:20:00,155.31,155.47,155.27,155.42,1012,0.016142
2026-07-26 20:25:00,155.42,155.52,155.37,155.48,1614,0.016403
2026-07-26 20:30:00,155.48,155.59,155.43,155.55,673,0.01605
2026-07-26 20:35:00,155.55,155.68,155.54,155.62,1330,0.015342
2026-07-26 20:40:00,155.62,155.7,155.58,155.68,1582,0.016609
2026-07-26 20:45:00,155.68,155.71,155.64,155.67,1287,0.014216
2026-07-26 20:50:00,155.67,155.69,155.45,155.5,1279,0.017562
2026-07-26 20:55:00,155.5,155.56,155.45,155.53,1162,0.017132
2026-07-26 21:00:00,155.53,155.61,155.5,155.57,1212,0.017038
2026-07-26 21:05:00,155.57,155.63,155.34,155.44,1015,0.014668
