time,open,high,low,close,tick_volume,spread
2026-06-10 23:00:00,1.085,1.08564,1.08423,1.085,1177,0.000142
2026-06-11 00:00:00,1.085,1.08863,1.08458,1.08769,1367,0.000126
2026-06-11 01:00:00,1.08769,1.09005,1.08715,1.08937,1355,0.000144
2026-06-11 02:00:00,1.08937,1.09094,1.0884,1.08984,1015,0.000123
2026-06-11 03:00:00,1.08984,1.09058,1.08881,1.08953,969,0.000153
2026-06-11 04:00:00,1.08953,1.09111,1.08878,1.08975,1227,0.000154
2026-06-11 05:00:00,1.08975,1.09065,1.08487,1.08586,1317,0.000146
2026-06-11 06:00:00,1.08586,1.08872,1.08559,1.0883,1593,0.000133
2026-06-11 07:00:00,1.0883,1.08916,1.0879,1.08886,1651,0.000144
2026-06-11 08:00:00,1.08886,1.09089,1.08816,1.08925,1263,0.000145
2026-06-11 09:00:00,1.08925,1.09074,1.08713,1.08755,1199,0.000147
2026-06-11 10:00:00,1.08755,1.09031,1.08684,1.08849,1394,0.000148
2026-06-11 11:00:00,1.08849,1.09027,1.08783,1.08995,1418,0.000145
2026-06-11 12:00:00,1.08995,1.09029,1.08931,1.08978,1146,0.000128
2026-06-11 13:00:00,1.08978,1.09047,1.08908,1.09008,977,0.000143
2026-06-11 14:00:00,1.09008,1.09283,1.08923,1.09198,817,0.000124
2026-06-11 15:00:00,1.09198,1.0929,1.09095,1.09206,1529,0.000124
2026-06-11 16:00:00,1.09206,1.09248,1.09067,1.09103,1775,0.000152
2026-06-11 17:00:00,1.09103,1.09231,1.09003,1.09067,1426,0.00013
2026-06-11 18:00:00,1.09067,1.09294,1.08976,1.09208,1481,0.000146
2026-06-11 19:00:00,1.09208,1.09218,1.09103,1.092,1548,0.000121
2026-06-11 20:00:00,1.092,1.09307,1.0898,1.09004,991,0.000124
2026-06-11 21:00:00,1.09004,1.09343,1.08947,1.09254,1355,0.000134
2026-06-11 22:00:00,1.09254,1.09314,1.09116,1.09124,958,0.000134
2026-06-11 23:00:00,1.09124,1.09276,1.09061,1.09246,1500,0.000141
2026-06-12 00:00:00,1.09246,1.09417,1.09225,1.0925,1256,0.000125
2026-06-12 01:00:00,1.0925,1.09561,1.09162,1.095,1164,0.000143
2026-06-12 02:00:00,1.095,1.09648,1.09458,1.09547,832,0.000128
2026-06-12 03:00:00,1.09547,1.10001,1.09534,1.09943,953,0.000155
2026-06-12 04:00:00,1.09943,1.09981,1.09876,1.09897,1486,0.000139
2026-06-12 05:00:00,1.09897,1.09945,1.09743,1.09856,1171,0.000153
2026-06-12 06:00:00,1.09856,1.10292,1.09675,1.10193,1604,0.000139
2026-06-12 07:00:00,1.10193,1.10271,1.1002,1.10097,1391,0.000145
2026-06-12 08:00:00,1.10097,1.10402,1.09889,1.10394,1167,0.000136
2026-06-12 09:00:00,1.10394,1.10707,1.10318,1.10599,712,0.00014
2026-06-12 10:00:00,1.10599,1.10673,1.10301,1.10402,1464,0.000139
2026-06-12 11:00:00,1.10402,1.10484,1.10309,1.10377,754,0.000124
2026-06-12 12:00:00,1.10377,1.10497,1.10161,1.10194,943,0.000152
2026-06-12 13:00:00,1.10194,1.10573,1.10147,1.10486,1387,0.000154
2026-06-12 14:00:00,1.10486,1.10564,1.10373,1.10453,1252,0.000136
2026-06-12 15:00:00,1.10453,1.10714,1.10387,1.10592,1376,0.00014
2026-06-12 16:00:00,1.10592,1.10749,1.10553,1.10659,1177,0.000122
2026-06-12 17:00:00,1.10659,1.10957,1.10587,1.10873,1247,0.00013
2026-06-12 18:00:00,1.10873,1.11268,1.10837,1.11122,1266,0.00014
2026-06-12 19:00:00,1.11122,1.1118,1.11053,1.1107,1253,0.00015
2026-06-12 20:00:00,1.1107,1.11206,1.10993,1.10998,1408,0.000148
2026-06-12 21:00:00,1.10998,1.11143,1.10939,1.11037,1029,0.000146
2026-06-12 22:00:00,1.11037,1.11099,1.10893,1.10977,1725,0.000138
2026-06-12 23:00:00,1.10977,1.11112,1.10856,1.10949,1659,0.000147
2026-06-13 00:00:00,1.10949,1.11236,1.10833,1.11108,1631,0.000142
2026-06-13 01:00:00,1.11108,1.114,1.1101,1.11281,1458,0.000132
2026-06-13 02:00:00,1.11281,1.11778,1.11231,1.11706,1505,0.000151
2026-06-13 03:00:00,1.11706,1.11862,1.11641,1.11854,970,0.000122
2026-06-13 04:00:00,1.11854,1.12078,1.11704,1.12015,1593,0.000146
2026-06-13 05:00:00,1.12015,1.12346,1.11961,1.12327,629,0.000124
2026-06-13 06:00:00,1.12327,1.12379,1.12169,1.1224,1123,0.000126
2026-06-13 07:00:00,1.1224,1.12305,1.12031,1.12151,1127,0.000151
2026-06-13 08:00:00,1.12151,1.12355,1.12032,1.1224,1249,0.000148
2026-06-13 09:00:00,1.1224,1.12678,1.12229,1.12561,1014,0.000126
2026-06-13 10:00:00,1.12561,1.12669,1.12436,1.12604,1696,0.000134
2026-06-13 11:00:00,1.12604,1.12648,1.12484,1.12563,896,0.000146
2026-06-13 12:00:00,1.12563,1.12755,1.12414,1.12698,1115,0.000128
2026-06-13 13:00:00,1.12698,1.1311,1.12652,1.13027,1261,0.00012
2026-06-13 14:00:00,1.13027,1.13097,1.12933,1.13034,776,0.000124
2026-06-13 15:00:00,1.13034,1.13098,1.1287,1.12939,1226,0.000138
2026-06-13 16:00:00,1.12939,1.13063,1.1279,1.12906,1162,0.000125
2026-06-13 17:00:00,1.12906,1.13098,1.12797,1.12848,1266,0.000148
2026-06-13 18:00:00,1.12848,1.13034,1.12752,1.12937,1370,0.00013
2026-06-13 19:00:00,1.12937,1.13158,1.1287,1.13127,809,0.000143
2026-06-13 20:00:00,1.13127,1.13244,1.12992,1.1303,1617,0.000135
2026-06-13 21:00:00,1.1303,1.13164,1.12825,1.12991,287,0.00013
2026-06-13 22:00:00,1.12991,1.13099,1.12831,1.12906,1438,0.000123
2026-06-13 23:00:00,1.12906,1.13034,1.12644,1.12775,1056,0.000134
2026-06-14 00:00:00,1.12775,1.12832,1.1265,1.12729,1217,0.000137
2026-06-14 01:00:00,1.12729,1.13052,1.12681,1.1302,1564,0.000156
2026-06-14 02:00:00,1.1302,1.13161,1.12951,1.13086,1359,0.00015
2026-06-14 03:00:00,1.13086,1.13351,1.13031,1.1326,1340,0.000145
2026-06-14 04:00:00,1.1326,1.13452,1.13115,1.13313,1259,0.00013
2026-06-14 05:00:00,1.13313,1.13349,1.1321,1.13248,1200,0.000141
2026-06-14 06:00:00,1.13248,1.13367,1.13155,1.13308,1160,0.000147
2026-06-14 07:00:00,1.13308,1.13317,1.13258,1.13285,1001,0.000155
2026-06-14 08:00:00,1.13285,1.13434,1.13227,1.13406,895,0.000147
2026-06-14 09:00:00,1.13406,1.13717,1.13368,1.13603,1138,0.000131
2026-06-14 10:00:00,1.13603,1.14028,1.13573,1.13912,1015,0.000123
2026-06-14 11:00:00,1.13912,1.14175,1.13859,1.14107,1553,0.000155
2026-06-14 12:00:00,1.14107,1.14277,1.13996,1.14192,1227,0.000133
2026-06-14 13:00:00,1.14192,1.14537,1.1404,1.14508,1414,0.000123
2026-06-14 14:00:00,1.14508,1.14669,1.14432,1.14625,1444,0.000124
2026-06-14 15:00:00,1.14625,1.14959,1.14574,1.14801,1332,0.00015
2026-06-14 16:00:00,1.14801,1.151,1.14642,1.14981,1365,0.000128
2026-06-14 17:00:00,1.14981,1.15115,1.14971,1.14974,790,0.000126
2026-06-14 18:00:00,1.14974,1.15019,1.1495,1.14952,1339,0.000143
2026-06-14 19:00:00,1.14952,1.14958,1.14865,1.14925,1492,0.000144
2026-06-14 20:00:00,1.14925,1.15248,1.14837,1.15218,1392,0.000132
2026-06-14 21:00:00,1.15218,1.15446,1.1517,1.15425,1167,0.000126
2026-06-14 22:00:00,1.15425,1.15565,1.15135,1.1523,1237,0.000146
2026-06-14 23:00:00,1.1523,1.15321,1.14962,1.15044,1274,0.00015
2026-06-15 00:00:00,1.15044,1.15167,1.15003,1.15091,926,0.000128
2026-06-15 01:00:00,1.15091,1.15137,1.14816,1.14881,777,0.000149
2026-06-15 02:00:00,1.14881,1.14952,1.14642,1.14771,1894,0.000123
2026-06-15 03:00:00,1.14771,1.14858,1.14546,1.14658,1480,0.000143
2026-06-15 04:00:00,1.14658,1.14891,1.14602,1.14783,574,0.00014
2026-06-15 05:00:00,1.14783,1.14957,1.14751,1.14908,1042,0.000139
2026-06-15 06:00:00,1.14908,1.15168,1.14906,1.14999,706,0.000125
2026-06-15 07:00:00,1.14999,1.15164,1.1486,1.14933,1301,0.00012
2026-06-15 08:00:00,1.14933,1.15129,1.14822,1.1509,733,0.000123
2026-06-15 09:00:00,1.1509,1.15404,1.15051,1.15345,1158,0.00012
2026-06-15 10:00:00,1.15345,1.15525,1.15336,1.15426,1519,0.000144
2026-06-15 11:00:00,1.15426,1.15651,1.15322,1.15497,1110,0.000139
2026-06-15 12:00:00,1.15497,1.15537,1.15355,1.15399,1236,0.000133
2026-06-15 13:00:00,1.15399,1.15745,1.1531,1.15632,1352,0.00013
2026-06-15 14:00:00,1.15632,1.15768,1.15494,1.15581,813,0.000145
2026-06-15 15:00:00,1.15581,1.15675,1.15553,1.15608,1338,0.000142
2026-06-15 16:00:00,1.15608,1.15671,1.15427,1.15466,1097,0.000123
2026-06-15 17:00:00,1.15466,1.15777,1.15408,1.15571,1353,0.000134
2026-06-15 18:00:00,1.15571,1.15602,1.15458,1.15566,1316,0.000131
2026-06-15 19:00:00,1.15566,1.15594,1.15252,1.15448,1324,0.000146
