time,open,high,low,close,tick_volume,spread
2026-06-10 23:00:00,2340.5,2345.17,2335.86,2340.5,1262,0.299555
2026-06-11 00:00:00,2340.5,2342.91,2328.79,2332.89,1012,0.263215
2026-06-11 01:00:00,2332.89,2344.11,2329.49,2337.06,1359,0.275401
2026-06-11 02:00:00,2337.06,2337.52,2330.99,2333.63,1527,0.302477
2026-06-11 03:00:00,2333.63,2337.82,2328.67,2335.73,1556,0.291581
2026-06-11 04:00:00,2335.73,2339.58,2324.11,2328.69,1099,0.257511
2026-06-11 05:00:00,2328.69,2334.58,2322.52,2325.62,1306,0.269291
2026-06-11 06:00:00,2325.62,2332.44,2323.6,2326.71,1351,0.281707
2026-06-11 07:00:00,2326.71,2329.07,2320.77,2323.33,1418,0.253625
2026-06-11 08:00:00,2323.33,2327.67,2320.63,2322.83,1340,0.266288
2026-06-11 09:00:00,2322.83,2329.03,2312.95,2317.54,1303,0.307504
2026-06-11 10:00:00,2317.54,2327.35,2316.28,2322.71,1358,0.324277
2026-06-11 11:00:00,2322.71,2327.17,2310.06,2312.5,1278,0.264112
2026-06-11 12:00:00,2312.5,2315.03,2302.66,2308.19,1202,0.298184
2026-06-11 13:00:00,2308.19,2312.65,2302.29,2310.81,1340,0.271753
2026-06-11 14:00:00,2310.81,2316.32,2299.36,2305.08,535,0.298807
2026-06-11 15:00:00,2305.08,2310.26,2303.68,2306.93,1403,0.270471
2026-06-11 16:00:00,2306.93,2310.68,2292.91,2296.57,1222,0.277345
2026-06-11 17:00:00,2296.57,2313.78,2291.56,2308.29,525,0.281968
2026-06-11 18:00:00,2308.29,2312.33,2292.52,2295.44,1306,0.289768
2026-06-11 19:00:00,2295.44,2297.78,2278.58,2284.72,1691,0.309201
2026-06-11 20:00:00,2284.72,2292.84,2281.41,2288.12,1294,0.251808
2026-06-11 21:00:00,2288.12,2300.24,2287.0,2296.29,1404,0.258757
2026-06-11 22:00:00,2296.29,2301.1,2283.38,2288.16,521,0.290004
2026-06-11 23:00:00,2288.16,2290.27,2272.0,2277.41,1114,0.32365
2026-06-12 00:00:00,2277.41,2280.49,2276.12,2278.21,1653,0.319885
2026-06-12 01:00:00,2278.21,2283.78,2272.34,2281.72,878,0.307672
2026-06-12 02:00:00,2281.72,2295.9,2281.32,2288.52,1225,0.313809
2026-06-12 03:00:00,2288.52,2291.81,2284.89,2287.25,1045,0.294957
2026-06-12 04:00:00,2287.25,2299.72,2283.7,2294.43,1722,0.317759
2026-06-12 05:00:00,2294.43,2307.39,2292.21,2306.78,1202,0.292674
2026-06-12 06:00:00,2306.78,2322.61,2303.19,2317.72,1147,0.307953
2026-06-12 07:00:00,2317.72,2321.41,2315.85,2316.43,1795,0.308408
2026-06-12 08:00:00,2316.43,2323.87,2304.25,2306.49,1386,0.272431
2026-06-12 09:00:00,2306.49,2308.29,2294.1,2296.67,886,0.276461
2026-06-12 10:00:00,2296.67,2300.47,2292.29,2297.45,1422,0.260625
2026-06-12 11:00:00,2297.45,2302.85,2292.27,2292.35,1013,0.27991
2026-06-12 12:00:00,2292.35,2298.56,2291.85,2293.03,1164,0.27607
2026-06-12 13:00:00,2293.03,2296.53,2286.35,2290.79,1749,0.256432
2026-06-12 14:00:00,2290.79,2295.46,2284.71,2291.03,1476,0.279145
2026-06-12 15:00:00,2291.03,2293.83,2286.79,2291.17,1148,0.270274
2026-06-12 16:00:00,2291.17,2299.5,2286.21,2297.95,1581,0.269646
2026-06-12 17:00:00,2297.95,2301.06,2291.41,2296.24,1396,0.279822
2026-06-12 18:00:00,2296.24,2301.5,2290.24,2292.19,1476,0.318215
2026-06-12 19:00:00,2292.19,2297.8,2290.86,2293.88,934,0.31578
2026-06-12 20:00:00,2293.88,2306.75,2291.06,2305.71,1217,0.257343
2026-06-12 21:00:00,2305.71,2305.72,2296.45,2297.5,1200,0.254995
2026-06-12 22:00:00,2297.5,2310.98,2293.14,2308.65,841,0.261052
2026-06-12 23:00:00,2308.65,2309.7,2291.63,2295.8,1128,0.284999
2026-06-13 00:00:00,2295.8,2301.65,2292.15,2297.61,1158,0.321937
2026-06-13 01:00:00,2297.61,2302.41,2287.43,2290.37,1194,0.288235
2026-06-13 02:00:00,2290.37,2295.25,2288.8,2289.21,971,0.305998
2026-06-13 03:00:00,2289.21,2294.75,2287.94,2288.8,841,0.312056
2026-06-13 04:00:00,2288.8,2289.16,2285.15,2287.6,864,0.292309
2026-06-13 05:00:00,2287.6,2288.81,2277.47,2280.29,824,0.312562
2026-06-13 06:00:00,2280.29,2282.94,2273.97,2277.02,711,0.308252
2026-06-13 07:00:00,2277.02,2283.17,2273.16,2281.72,1477,0.276319
2026-06-13 08:00:00,2281.72,2282.84,2264.75,2268.1,1067,0.319339
2026-06-13 09:00:00,2268.1,2284.59,2263.19,2279.28,1384,0.290911
2026-06-13 10:00:00,2279.28,2280.53,2274.3,2275.99,1295,0.258305
2026-06-13 11:00:00,2275.99,2280.47,2272.49,2273.79,1199,0.261192
2026-06-13 12:00:00,2273.79,2275.87,2266.51,2269.02,1563,0.284657
2026-06-13 13:00:00,2269.02,2272.31,2266.31,2266.51,1540,0.296189
2026-06-13 14:00:00,2266.51,2270.15,2262.18,2266.34,1253,0.265897
2026-06-13 15:00:00,2266.34,2267.73,2258.95,2259.31,916,0.276918
2026-06-13 16:00:00,2259.31,2260.75,2244.79,2246.55,1098,0.274013
2026-06-13 17:00:00,2246.55,2255.31,2246.46,2252.51,1431,0.29816
2026-06-13 18:00:00,2252.51,2256.83,2242.83,2246.31,993,0.306423
2026-06-13 19:00:00,2246.31,2259.94,2242.35,2256.95,1165,0.295179
2026-06-13 20:00:00,2256.95,2260.42,2252.88,2255.29,1077,0.293308
2026-06-13 21:00:00,2255.29,2260.25,2242.84,2243.46,1092,0.261972
2026-06-13 22:00:00,2243.46,2250.76,2238.81,2248.42,1013,0.318571
2026-06-13 23:00:00,2248.42,2256.06,2240.49,2253.68,1132,0.251826
2026-06-14 00:00:00,2253.68,2254.41,2239.95,2244.29,1057,0.310625
2026-06-14 01:00:00,2244.29,2245.36,2225.57,2229.92,1123,0.320666
2026-06-14 02:00:00,2229.92,2239.92,2229.03,2236.85,1424,0.317748
2026-06-14 03:00:00,2236.85,2246.35,2234.25,2241.06,1181,0.271512
2026-06-14 04:00:00,2241.06,2243.61,2236.56,2239.19,846,0.292554
2026-06-14 05:00:00,2239.19,2243.89,2229.39,2233.81,1020,0.282915
2026-06-14 06:00:00,2233.81,2241.52,2232.85,2236.62,1283,0.260667
2026-06-14 07:00:00,2236.62,2241.43,2228.99,2232.22,1037,0.280754
2026-06-14 08:00:00,2232.22,2234.24,2227.71,2231.96,1026,0.299703
2026-06-14 09:00:00,2231.96,2244.98,2231.3,2237.86,1109,0.253435
2026-06-14 10:00:00,2237.86,2238.64,2233.98,2234.3,1443,0.265077
2026-06-14 11:00:00,2234.3,2234.48,2231.42,2233.09,1915,0.293976
2026-06-14 12:00:00,2233.09,2234.95,2229.4,2231.55,2189,0.305533
2026-06-14 13:00:00,2231.55,2235.13,2220.8,2222.73,1223,0.293168
2026-06-14 14:00:00,2222.73,2224.86,2205.22,2213.92,1536,0.289966
2026-06-14 15:00:00,2213.92,2221.71,2211.95,2221.53,973,0.294352
2026-06-14 16:00:00,2221.53,2224.98,2221.0,2221.75,906,0.264853
2026-06-14 17:00:00,2221.75,2225.26,2212.82,2217.21,1104,0.263885
2026-06-14 18:00:00,2217.21,2221.99,2208.14,2213.73,1589,0.295105
2026-06-14 19:00:00,2213.73,2216.99,2202.93,2208.28,1270,0.315971
2026-06-14 20:00:00,2208.28,2217.07,2204.82,2211.58,1333,0.319962
2026-06-14 21:00:00,2211.58,2221.65,2209.19,2215.26,1060,0.317185
2026-06-14 22:00:00,2215.26,2220.19,2199.63,2202.4,900,0.279051
2026-06-14 23:00:00,2202.4,2205.54,2196.84,2199.72,1388,0.284448
2026-06-15 00:00:00,2199.72,2203.28,2189.08,2193.34,1423,0.284319
2026-06-15 01:00:00,2193.34,2209.06,2192.7,2204.56,1389,0.318938
2026-06-15 02:00:00,2204.56,2206.45,2192.1,2198.31,628,0.266552
2026-06-15 03:00:00,2198.31,2199.18,2197.21,2198.68,999,0.260405
2026-06-15 04:00:00,2198.68,2202.3,2183.5,2188.04,1307,0.290666
2026-06-15 05:00:00,2188.04,2193.71,2187.17,2192.91,1421,0.250136
2026-06-15 06:00:00,2192.91,2195.41,2192.35,2193.4,1410,0.300302
2026-06-15 07:00:00,2193.4,2198.76,2187.73,2189.97,330,0.262304
2026-06-15 08:00:00,2189.97,2194.33,2178.47,2183.12,851,0.301215
2026-06-15 09:00:00,2183.12,2184.0,2175.11,2177.19,912,0.315181
2026-06-15 10:00:00,2177.19,2179.05,2172.01,2172.83,1304,0.252405
2026-06-15 11:00:00,2172.83,2173.99,2168.06,2170.06,903,0.265484
2026-06-15 12:00:00,2170.06,2178.54,2167.06,2176.06,1868,0.304261
2026-06-15 13:00:00,2176.06,2176.92,2171.81,2174.62,1486,0.264909
2026-06-15 14:00:00,2174.62,2190.25,2174.52,2184.99,1076,0.316443
2026-06-15 15:00:00,2184.99,2189.96,2178.71,2182.04,1071,0.27382
2026-06-15 16:00:00,2182.04,2183.12,2170.37,2171.49,1297,0.288091
2026-06-15 17:00:00,2171.49,2172.64,2157.12,2161.89,1289,0.26549
2026-06-15 18:00:00,2161.89,2169.21,2153.3,2163.5,951,0.261202
2026-06-15 19:00:00,2163.5,2165.84,2150.61,2154.24,862,0.302204
2026-06-15 20:00:00,2154.24,2156.26,2138.52,2142.47,934,0.293912
2026-06-15 21:00:00,2142.47,2145.34,2139.79,2142.11,1399,0.257662
